document;siape;das;context
PORTARIA IPEA N° 73, DE 21 DE MARÇO DE 2025 ;;;Autorizar o Afastamento do País dos servidores Fabio Veras Soares e Ricardo Campante Cardoso Vale, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos Internacionais (Dinte), matrículas SIAPE nºs XX990XX e XX222XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participarem do Curso Básico de Proteção Social Adaptativa do Banco Mundial, em Roma/Itália, no período de 22 a 28 março de 2025, incluído trânsito, com ônus limitado.
PORTARIAS IPEA DE 14 DE MARÇO DE 2025 (*) ;;;N° 61- Dispensar o servidor PEDRO CAVALCANTI GONÇALVES FERREIRA, Matrícula SIAPE nº XX614XX, do encargo de substituto eventual do Coordenador de Ciência de Dados e Modelagem - COCDM, código FCE 1.10, da Coordenação-Geral de Ciência de Dados e Tecnologia da Informação - CGDTI, do Instituto de Pesquisa Econômica Aplicada - Ipea.
PORTARIA IPEA N° 77, DE 26 DE MARÇO DE 2025 ;;;Art. 1º Ceder o servidor SAMUEL CESAR DA CRUZ JUNIOR, Matrícula SIAPE nº XX815XX, ocupante do cargo de Técnico de Planejamento e Pesquisa, pertencente ao Quadro de Pessoal da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA, para exercer o cargo comissionado de Assistente Parlamentar Junior, AP-09, no Senado Federal.
PORTARIA IPEA N° 83, DE 28 DE MARÇO DE 2025 ;;;Designar o servidor LEONE AQUINO RAMOS, Matrícula SIAPE nº XX220XX, para exercer a Função Comissionada de Coordenador de Capacitação e Desenvolvimento de Pessoas - CODEP, código FCE 1.10, da Coordenação-Geral de Gestão de Pessoas - CGPES, da Diretoria de Desenvolvimento Institucional - DIDES, do Instituto de Pesquisa Econômica Aplicada - Ipea.
PORTARIAS IPEA DE 28 DE MARÇO DE 2025 ;;;N° 81 - Dispensar o servidor LEONE AQUINO RAMOS, Matrícula SIAPE nº XX220XX, do encargo de substituto eventual do Coordenador de Capacitação e Desenvolvimento de Pessoas - CODEP, código FCE 1.10, da Coordenação-Geral de Gestão de Pessoas - CGPES da Diretoria de Desenvolvimento Institucional - DIDES do Instituto de Pesquisa Econômica Aplicada - Ipea.
PORTARIA IPEA Nº 84, DE 31 DE MARÇO DE 2025Nº 84;;;Declarar a vacância e vago o cargo de Técnico de Planejamento e Pesquisa, ocupado pelo servidor GABRIEL DOS SANTOS TAMBUR, matrícula SIAPE nº XX209XX, a partir de 24 de março de 2025, por motivo de posse em outro cargo inacumulável, com fundamento no art. 33, inciso VIII, da Lei n º 8.112/90.
PORTARIAS IPEA DE 31 DE MARÇO DE 2025Nº 85;;;Nº 85 - Dispensar o servidor MAURO SANTOS SILVA, Matrícula SIAPE nº XX547XX, do encargo de substituto eventual do Coordenador-Geral de Estudo e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - CGSET, código FCE 1.13, da Diretoria de Estudo e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - DISET do Ipea.
PORTARIAS IPEA DE 31 DE MARÇO DE 2025Nº 86;;;Nº 86 - Designar a servidora GRAZIELA FERRERO ZUCOLOTO, Matrícula SIAPE nº XX412XX, para o encargo de substituta eventual do Coordenador-Geral de Estudo e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - CGSET, código FCE 1.13, da Diretoria de Estudo e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - DISET do Ipea, nos afastamentos e impedimentos legais ou regulamentares do titular.
PORTARIAS IPEA DE 31 DE MARÇO DE 2025Nº 87;;;Nº 87 - Dispensar o servidor SALVADOR TEIXEIRA WERNECK VIANNA, Matrícula SIAPE nº XX838XX, do encargo de substituto eventual do Coordenador de Crescimento e Desenvolvimento Econômico - COCDE, código FCE 1.10, da Coordenação-Geral de Estudos e Políticas Macroeconômicas - CGMAC, da Diretoria de Estudos e Políticas Macroeconômicas - DIMAC, do IPEA.
PORTARIAS IPEA DE 31 DE MARÇO DE 2025Nº 88;;;Nº 88 - Designar o servidor JOAO MARIA DE OLIVEIRA, Matrícula SIAPE nº XX063XX para o encargo de substituto eventual do Coordenador de Crescimento e Desenvolvimento Econômico - COCDE, código FCE 1.10, da Coordenação-Geral de Estudos e Políticas Macroeconômicas - CGMAC, da Diretoria de Estudos e Políticas Macroeconômicas - DIMAC, do IPEA, nos afastamentos e impedimentos legais ou regulamentares do titular.
PORTARIA IPEA Nº 89, DE 3 DE ABRIL DE 2025Nº 89;;;Autorizar o Afastamento do País da servidora Sandra Silva Paulsen, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretora de Estudos Internacionais (Dinte), matrícula Siape nº XX770XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar como convidada do evento Global Solutions Summit 2025, assim como de uma reunião do Laboratório de Soluções promovido pela agência de cooperação alemã GIZ, no período de 03 a 11 maio de 2025, em Berlim/Alemanha, incluído trânsito, com ônus limitado.
PORTARIAS IPEA DE 7 DE ABRIL DE 2025 ;;;N° 91 - Dispensar o servidor MANOEL DE RIBAMAR CARDOSO BARROSO, Matrícula SIAPE nº XX430XX, do encargo de substituto eventual da Coordenadora-Geral de Contratações, Serviços Gerais e Apoio à Pesquisa - CGCAP, código FCE 1.13, da Diretoria de Desenvolvimento Institucional - DIDES, do IPEA.
PORTARIA IPEA N° 97, DE 14 DE ABRIL DE 2025 ;;;Designar o servidor MOISES HENRIQUE CASTRO SILVA, Matrícula n.º XX539XX, para, excepcionalmente, em virtude do afastamento do titular e do substituto, responder pelas atribuições de Coordenador-Geral de Ciência de Dados e Tecnologia da Informação - CGDTI, código FCE 1.14, da Coordenação-Geral de Ciência de Dados e Tecnologia da Informação - CGDTI, do Instituto de Pesquisa Econômica Aplicada - IPEA, no período de 14 a 17 de abril de 2025.
PORTARIA IPEA N° 96, DE 11 DE ABRIL DE 2025 ;;;Autorizar o Afastamento do País do servidor Fábio Véras Soares, ocupante do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretora de Estudos Internacionais (DINTE), matrícula SIAPE nº XX990XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de apoiar a delegação brasileira na discussão técnica das prioridades do DWG - global public goods, international financial flows, e social protection, no período de 12 a 17 de abril de 2025, em Cidade do Cabo/África do Sul, incluído trânsito, com ônus limitado.
PORTARIA DIDES Nº 59, DE 8 DE ABRIL DE 2025Nº 59;;;Art. 1º. Designar a servidora FRANCISCA GARDÊNIA MIRANDA CUNHA, Matrícula SIAPE nº XX767XX, CPF nº XXX.194.831-XX, como Agente de Contratação titular, para conduzir os processos licitatórios, e sua equipe de apoio, na forma do art. 8º, § 1º, Lei n. 14.133/21.
PORTARIA IPEA N° 93, DE 9 DE ABRIL DE 2025 ;;;Designar o servidor ACIR DOS SANTOS ALMEIDA, Matrícula SIAPE nº XX028XX, para o encargo de substituto eventual do Coordenador de Instituições Políticas e Relações Intergovernamentais- COINS, código FCE 1.10, da Coordenação-Geral de Estudos e Políticas do Estado, das Instituições e da Democracia - CGEST, da Diretoria de Estudos e Políticas do Estado, das Instituições e da Democracia - DIEST, do IPEA, nos afastamentos e impedimentos legais ou regulamentares do titular.
PORTARIAS IPEA DE 9 DE ABRIL DE 2025 ;;;N° 94 - Dispensar a servidora NATALIA MASSACO KOGA, matrícula SIAPE nº XX594XX, do encargo de substituto eventual do Coordenador de Planejamento e Análise de Políticas Públicas - COPAP, código FCE 1.10, da Coordenação-Geral de Estudos e Políticas do Estado, das Instituições e da Democracia - CGEST, da Diretoria de Estudos e Políticas do Estado, das Instituições e da Democracia - DIEST, do Instituto de Pesquisa Econômica Aplicada - IPEA..
PORTARIA IPEA N° 98, DE 14 DE ABRIL DE 2025 ;;;Tornar sem efeito a Portaria IPEA nº 37, de 14 de fevereiro de 2025, publicada no Diário Oficial da União de 17 de fevereiro de 2025, seção 2, página 51, que trata da autorização do afastamento do País da servidora Fernanda De Negri.
PORTARIA IPEA N° 101, DE 17 DE ABRIL DE 2025 ;;;Autorizar o Afastamento do País do servidor FABIO COSTA DE SÁ E SILVA, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos e Políticas do Estado, das Instituições e da Democracia (Diest), matrícula Siape nº XX466XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar de reuniões técnicas sobre a situação dos direitos humanos nas Américas e no Caribe, bem como sobre o fortalecimento do sistema interamericano de direitos humanos, atuando como colaborador eventual junto à Missão do Brasil junto à OEA, no período de 21 a 26 de abril de 2025, em Washington/EUA, incluído trânsito, com ônus limitado.
PORTARIA IPEA N° 102, DE 17 DE ABRIL DE 2025 ;;;Autorizar o Afastamento do País da servidora Graziela Ferrero Zucoloto, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos e Políticas Setoriais de Inovação e Infraestrutura (Diset), matrícula Siape nº XX412XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar da Conferência Internacional da OMPI sobre Propriedade Intelectual (PI) e Desenvolvimento, no período de 03 a 07 de maio de 2025, em Genebra/Suíça, incluído trânsito, com ônus limitado.
PORTARIA IPEA N° 103, DE 17 DE ABRIL DE 2025 ;;;Autorizar o Afastamento do País do servidor Igor Santos Tupy, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos e Políticas Setoriais, de Inovação, Regulação e Infraestrutura (Diset), matrícula Siape nº *983*, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar como apresentador de trabalho de sua autoria na Conferência Anual da Regional Studies Association, no período de 04 a 11 de maio de 2025, em Porto/Portugal, incluído trânsito, com ônus limitado.
PORTARIA IPEA Nº 109, DE 23 DE ABRIL DE 2025Nº 109;;;"Autorizar o Afastamento do País do servidor Pedro Silva Barros, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos Internacionais (Dinte), matrícula Siape nº XX050XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar do ""II Encontro da Missão Técnica: diretrizes políticas para a estabilização macroeconômica"", no período de 23 a 26 de abril de 2025, em Bogotá/Colômbia, incluído trânsito, com ônus limitado."
DESPACHO DE 23 DE ABRIL DE 2025Nº 23081;;;JUCEMARA ANTUNES, PROFESSOR ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO do DEPARTAMENTO DE ENSINO, PESQUISA E EXTENSÃO - UEIIA, de 07 de junho de 2025 à 20 de junho de 2025, para participar de Vivência cultural, sensorial e educativa em San Miniato e Bergamo 2025 em San Miniato/Itália Com ônus limitado (Processo Nº 23081.030223/2025-19).
DESPACHO DE 23 DE ABRIL DE 2025Nº 748;;;LUCIANO SCHUCH
PORTARIA IPEA Nº 108, DE 23 DE ABRIL DE 2025Nº 108;;;Dispensar, a pedido, o servidor ELSON SANTOS SILVA, Matrícula nº XX389XX, da Função Comissionada de Chefe da Divisão de Capacitação - DVCAP/CODEP/CGPES/DIDES, código FCE 1.07, da Coordenação de Capacitação e Desenvolvimento de Pessoas - CODEP da Coordenação-Geral de Gestão de Pessoas - CGPES da Diretoria de Desenvolvimento Institucional - DIDES do Instituto de Pesquisa Econômica Aplicada - IPEA, a contar de 22 de abril de 2025.
PORTARIA IPEA Nº 107, DE 23 DE ABRIL DE 2025Nº 107;;;Dispensar, a pedido, o servidor EVERTON GOMES BAIER, Matrícula SIAPE nº XX159XX, do encargo de substituto eventual do Chefe da Divisão de Pagamento-DVPAG, código FCE 1.07, da Coordenação de Administração de Pessoal - COADP, da Coordenação-Geral de Gestão de Pessoas, da Diretoria de Desenvolvimento Institucional - DIDES, do Instituto de Pesquisa Econômica Aplicada - IPEA.
PORTARIAS IPEA DE 23 DE ABRIL DE 2025 ;;;N° 105 - Dispensar, a contar de 11 de abril de 2025, o servidor ALEXANDRE MAGNO DE VASCONCELOS MENDES, matrícula SIAPE nº XX765XX, da função comissionada de Assistente de Protocolo, código FCE 2.01, da Coordenação de Serviços Gerais - COSGE, da Coordenação-Geral de Contratações, Serviços Gerais e Apoio à Pesquisa - CGCAP, da Diretoria de Desenvolvimento Institucional - DIDES do IPEA.
PORTARIA IPEA Nº 104, DE 23 DE ABRIL DE 2025Nº 104;;;Convalidar os atos praticados pela servidora ADRIANA MARIA MAGALHAES DE MOURA, Matrícula SIAPE nº. XX392XX, que respondeu excepcionalmente, em virtude férias de titular e ausência de substituto, pelo cargo comissionado de Diretor de Estudos e Políticas Regionais, Urbanas e Ambientais - DIRUR, código CCE 1.15, da Presidência, do Instituto de Pesquisa Econômica Aplicada - Ipea, no período de 14 a 18 de abril de 2025.
PORTARIA IPEA Nº 110, DE 24 DE ABRIL DE 2024Nº 110;;;Art. 1º Revogar a licença sem remuneração para acompanhar cônjuge concedida ao servidor JOSÉ LUIZ ROSSI JÚNIOR, ocupante do cargo de Técnico de Planejamento e Pesquisa, matrícula nº XX820XX, em virtude de o servidor não mais se enquadrar nas disposições do art. 84 da Lei nº 8.112/1990.
PORTARIA GBR/UFRPE Nº 371, DE 5 DE MAIO DE 2025Nº 371;['SIAPE nº 1061787'];;Art. 1º AUTORIZAR, em sua área de competência, o afastamento do país do(a) servidor(a) RODRIGO FELIPE RODRIGUES DO CARMO, Matrícula SIAPE nº 1061787, ocupante do cargo de Professor(a) do Magistério Superior, lotado(a) no(a) Departamento de Biologia, com exercício no Núcleo de Internacionalização, com ônus limitado para esta Universidade, no período de 04/05/2025 a 07/05/2025, para participação no II Cumbre Iberoamericana de Educación Superior, a ser realizado na Universidad Señor de Sipán, na cidade Chiclayo no Peru, conforme Despacho nº 22970/2025-IPÊ-UFRPE, de 05/05/2025, bem como autorização da Administração Superior desta Universidade, constantes no processo mencionado.
PORTARIA IPEA N° 111, DE 5 DE MAIO DE 2025 ;;;Autorizar o Afastamento do País do servidor Fábio Véras Soares, ocupante do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretora de Estudos Internacionais (Dinte), matrícula Siape nº *990*, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar do evento paralelo do T20 South Africa durante o Global Solution Summit, incluindo a reunião de planejamento sobre a declaração do T20 em Berlim, bem como participar da oficina de trabalho do SPIAC sobre o ISPA tools, projeto implementado pela plataforma socialprotection.org. A plataforma é uma recomendação do Grupo de Trabalho de Desenvolvimento do G20 que agora conta com a supervisão técnica do IPEA. Na reunião do SPIAC-B também será apresentado o acordo de governança da plataforma feito entre IPEA e o UNRISD, no período de 03 a 09 de maio de 2025, em Genebra/Suíça e Berlim/Alemanha), incluído trânsito, com ônus limitado..
PORTARIA DIDES Nº 82, DE 5 DE MAIO DE 2025Nº 82;;;Conceder aposentadoria voluntária ao servidor ANTONIO ALEXANDRE NETO, Matrícula nº XX08XX, ocupante do cargo de Auxiliar Técnico, NI-S-IV, do Quadro de Pessoal desta Fundação, com fundamento no art. 10, § 1º, inciso I, da Emenda Constitucional nº 103, de 12 de novembro de 2019, declarando em decorrência a vacância do cargo (processo n.º 03001.001253/2025-45).
PORTARIA IPEA Nº 114 , DE 6 DE MAIO DE 2025Nº 114;;;Autorizar o Afastamento do País da servidora Enid Rocha Andrade da Silva, ocupantes do cargo de Técnico de Planejamento e Pesquisa, em exercício na Diretoria de Estudos e Políticas Sociais (Disoc), matrícula Siape nº XX66XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar de curso de capacitação sobre a importância do desenvolvimento infantil, da ciência e das políticas para a primeira infância, no período de 31 de maio a 07 de junho de 2025, em Boston/EUA, incluído trânsito, com ônus limitado.
PORTARIA IPEA Nº 113, DE 6 DE MAIO DE 2025Nº 113;;;Autorizar o Afastamento do País do servidor Bruno Queiroz Cunha, ocupante do cargo de Especialista em Políticas Pública e Gestão Governamental, em exercício na Diretoria de Estudos e Políticas do Estado, das Instituições e da Democracia (Diest), matrícula Siape nº XX549XX, do Instituto de Pesquisa Econômica Aplicada - IPEA, a fim de participar da Conferência Bienal do Grupo Permanente sobre Governança Regulatória e de reuniões técnicas na Escola de Governança Transnacional de Florença, no período de 09 a 17 de junho de 2025, em Berlim/Alemanha e Florença/Itália, incluído trânsito, com ônus limitado.
PORTARIA IPEA Nº 120, DE 8 DE ABRIL DE 2025Nº 120;;;Dispensar, a pedido, o servidor MATHEUS STIVALI, Matrícula SIAPE n° XX659XX, da função comissionada de Coordenador de Gestão de Dados - COGD, código FCE 1.10, da Coordenação-Geral de Ciência de Dados e Tecnologia da Informação - CGDTI, do Instituto de Pesquisa Econômica Aplicada - IPEA, a contar de 28 de abril de 2025.
PORTARIA GM/MGI Nº 3.509, DE 9 DE MAIO DE 2025Nº 3;['SIAPE nº 1282050'];;Art. 1º Autorizar a prorrogação do afastamento para servir em Organismo Internacional do servidor público Aguinaldo Nogueira Maciente, matrícula SIAPE nº 1282050, ocupante do cargo efetivo de Técnico de Planejamento e Pesquisa, do quadro de pessoal do Instituto de Pesquisa Econômica Aplicada - IPEA, para continuar a exercer o cargo de Especialista em Emprego e Mercado de Trabalho, da Organização Internacional do Trabalho - OIT, no Brasil, em Brasília-DF, até 9 de maio de 2027, com perda total da remuneração.
PORTARIAS IPEA DE 16 DE MAIO DE 2025Nº 126;;;Nº 126 - Dispensar a servidora PRISCILA KOELLER RODRIGUES VIEIRA, Matrícula SIAPE nº XX105XX, do encargo de substituta da Coordenadora de Ciência, Tecnologia e Inovação - COCTI, código FCE 1.10, da Coordenação-Geral de Estudos e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - CGSET, da Diretoria de Estudos e Políticas Setoriais, de Inovação, Regulação e Infraestrutura - DISET, do Instituto de Pesquisa Econômica Aplicada - IPEA.
